plant,compound,emissions
linum_lewisii,Carveol,120410.8
linum_lewisii,Cyclopentanol,200742.8
linum_lewisii,"Cyclopentanone, 2-ethyl-",47440.2
linum_lewisii,"Cyclopropane, 2-(1,1-dimethyl-2-propenyl)-1,1-dimethyl-",29978.4
linum_lewisii,D-Carvone,23441.4
linum_lewisii,D-Limonene,384002
linum_lewisii,"Decane, 5-ethyl-5-methyl-",143156.4
linum_lewisii,"Ethanone, 1-(3-cyclohexen-1-yl)-",60847.8
linum_lewisii,"Ethanone, 1-(methylenecyclopropyl)-",12488.4
linum_lewisii,"Formamide, N-phenyl-",186887.8
linum_lewisii,"Formic acid, hexyl ester",371653.6
linum_lewisii,"Furan, 2-methyl-",213599
linum_lewisii,"Heptane, 2,5,5-trimethyl-",143239.2
linum_lewisii,"Hexane, 3-ethyl-3-methyl-",73398
linum_lewisii,"Hexane, 3,4-dimethyl-",15814.8
linum_lewisii,Hexyl chloroformate,208405.8
linum_lewisii,Hexyl octyl ether,17808.4
linum_lewisii,Linalool,15548.6
linum_lewisii,Myroxide,72950
linum_lewisii,"Naphthalene, 1,2,3,5,6,7,8,8a-octahydro-1,8a-dimethyl-7-(1-methylethenyl)-, [1S-(1.alpha.,7.alpha.,8a.alpha.)]-",9643.4
linum_lewisii,"Sulfurous acid, pentadecyl pentyl ester",235887.2
linum_lewisii,"Tridecane, 2,5-dimethyl-",75435.6
lomatium_dissectum,.alpha.-Farnesene,2886498
lomatium_dissectum,.beta.-Myrcene,2710844.5714285714
lomatium_dissectum,.beta.-Ocimene,6692112.857142856
lomatium_dissectum,.gamma.-Terpinene,527436.8571428572
lomatium_dissectum,"(1R)-2,6,6-Trimethylbicyclo[3.1.1]hept-2-ene",2011828.2857142857
lomatium_dissectum,"(3E,5E)-2,6-Dimethylocta-3,5,7-trien-2-ol",334121.14285714284
lomatium_dissectum,"1-Butanol, 2-methyl-",86036.57142857142
lomatium_dissectum,"1-Butanol, 3-methyl-",16197.42857142857
lomatium_dissectum,1-Penten-3-ol,64977.428571428565
lomatium_dissectum,"1,4-Cyclohexadiene, 3-ethenyl-1,2-dimethyl-",178713.42857142855
lomatium_dissectum,"1,4,7,-Cycloundecatriene, 1,5,9,9-tetramethyl-, Z,Z,Z-",72198.85714285714
lomatium_dissectum,"2-Butanone, 4-hydroxy-3-(hydroxymethyl)-3-methyl-",68165.14285714286
lomatium_dissectum,"2-Butenal, 3-methyl-",81368.57142857142
lomatium_dissectum,"2-Oxepanone, 7-methyl-",750442.2857142857
lomatium_dissectum,"2-Penten-1-ol, 4-methyl-",233482.2857142857
lomatium_dissectum,"2,3-Butanedione",326521.71428571426
lomatium_dissectum,"2,4,6-Octatriene, 2,6-dimethyl-, (E,Z)-",261369.42857142855
lomatium_dissectum,"2,6-Dimethyl-1,3,5,7-octatetraene, E,E-",219980.57142857145
lomatium_dissectum,"3-Buten-2-ol, 2-methyl-",142955.14285714284
lomatium_dissectum,8-Octadecenal,361520.5714285714
lomatium_dissectum,"Acetic acid, hexyl ester",148975.7142857143
lomatium_dissectum,Acetoin,74535.42857142857
lomatium_dissectum,"Bicyclo[2.2.1]heptan-2-ol, 1,7,7-trimethyl-, acetate, (1S-endo)-",677982.857142857
lomatium_dissectum,"Bicyclo[2.2.1]heptane, 2,2-dimethyl-3-methylene-, (1S)-",37808.57142857143
lomatium_dissectum,"Bicyclo[3.1.0]hex-2-ene, 2-methyl-5-(1-methylethyl)-",127124.57142857142
lomatium_dissectum,"Bicyclo[3.1.0]hexane, 4-methylene-1-(1-methylethyl)-",467096.5714285714
lomatium_dissectum,"Butane, 1,2-dichloro-2-methyl-",409880.5714285714
lomatium_dissectum,"Butanenitrile, 2-methyl-",968970
lomatium_dissectum,"Butanenitrile, 3-methyl-",9288
lomatium_dissectum,"Butanoic acid, 2-methyl-, methyl ester",221679.42857142855
lomatium_dissectum,"Butyl aldoxime, 2-methyl-, syn-",2251341.4285714286
lomatium_dissectum,Caryophyllene,1045085.1428571428
lomatium_dissectum,"Cyclopentanone, 2-ethyl-",48254.57142857143
lomatium_dissectum,D-Limonene,1669962.857142857
lomatium_dissectum,"Furan, 2-methyl-",183638.57142857145
lomatium_dissectum,Hexyl chloroformate,406403.1428571429
lomatium_dissectum,L-.alpha.-Terpineol,462719.1428571429
lomatium_dissectum,"p-Mentha-1,5,8-triene",140526
lomatium_dissectum,"Pentafluoropropionic acid, decyl ester",98376
lomatium_dissectum,"Pentane, 2-nitro-",1137979.7142857143
lomatium_dissectum,"R-(-)-1,2-propanediol",131896.2857142857
lomatium_dissectum,trans-.alpha.-Bergamotene,760710.857142857
mahonia_repens,.alfa.-Copaene,262395.4838709678
mahonia_repens,.alpha.-Farnesene,1339853.662921348
mahonia_repens,.beta.-Myrcene,2522597.225806452
mahonia_repens,.beta.-Ocimene,20775573.24682856
mahonia_repens,.beta.-Phellandrene,45142.51685393258
mahonia_repens,.gamma.-Terpinene,754097.19971004
mahonia_repens,(+)-3-Carene,23838527.032258067
mahonia_repens,"(1R)-2,6,6-Trimethylbicyclo[3.1.1]hept-2-ene",11070755.810801014
mahonia_repens,"(1S,2R,4R,7R)-4-Isopropyl-7-methyl-3,8-dioxatricyclo[5.1.0.02,4]octane",741930.5806451614
mahonia_repens,"(1S,3S,5S)-1-Isopropyl-4-methylenebicyclo[3.1.0]hexan-3-yl acetate",508790.3225806452
mahonia_repens,"(3E,5E)-2,6-Dimethylocta-3,5,7-trien-2-ol",3905004.7589706415
mahonia_repens,(E)-4-Oxohex-2-enal,24937.93548387097
mahonia_repens,"(E)-4,8-Dimethylnona-1,3,7-triene",1639243.8071765131
mahonia_repens,"[1,1'-Bicyclopentyl]-2-one",1328792.1964479885
mahonia_repens,"1-Butanol, 3-methyl-",24903.04893077202
mahonia_repens,"1-Butanol, 3-methyl-, acetate",25334.56179775281
mahonia_repens,1-Chloroeicosane,237440.5161290323
mahonia_repens,"1-Dodecanol, 3,7,11-trimethyl-",52704.96774193549
mahonia_repens,1-Penten-3-ol,23937.096774193553
mahonia_repens,"1-Pentene, 4-methyl-",7554.387096774194
mahonia_repens,"1,3-Cyclopentadiene, 1,3-bis(1-methylethyl)-",4841318.344327656
mahonia_repens,"1,3-Cyclopentanediol, cis-",374770.45161290327
mahonia_repens,"1,4-Cyclohexadiene, 3-ethenyl-1,2-dimethyl-",3154231.528814788
mahonia_repens,"1,5-Heptadiene, 3,3,6-trimethyl-",415316.1203334541
mahonia_repens,"2-Butanone, 3-methyl-",44880.3870967742
mahonia_repens,"2-Butanone, 4-hydroxy-3-(hydroxymethyl)-3-methyl-",142976.1290322581
mahonia_repens,"2-Butenal, 3-methyl-",392944.2210945995
mahonia_repens,"2-Cyclohexen-1-ol, 1-methyl-4-(1-methylethenyl)-, trans-",336090.8046393621
mahonia_repens,"2-Oxepanone, 7-methyl-",169556.14425516492
mahonia_repens,"2-Pentanol, 4-methyl-",201893.03225806457
mahonia_repens,"2-Penten-1-ol, 2-methyl-, (Z)-",289214.9032258065
mahonia_repens,"2,4-Cycloheptadien-1-one, 2,6,6-trimethyl-",239108.89887640448
mahonia_repens,"2,4,6-Octatriene, 2,6-dimethyl-, (E,E)-",143503.58753171438
mahonia_repens,"2,4,6-Octatriene, 2,6-dimethyl-, (E,Z)-",8144.903225806453
mahonia_repens,"2,4,6-Octatriene, 3,4-dimethyl-",5352430.345052555
mahonia_repens,"2,6-Dimethyl-1,3,5,7-octatetraene, E,E-",395844.84595868073
mahonia_repens,"2,6-Octadien-1-ol, 2,7-dimethyl-",337447.5483870968
mahonia_repens,"3-Buten-2-ol, 2-methyl-",250678.9191736136
mahonia_repens,"3-Cyclohexen-1-ol, 4-methyl-1-(1-methylethyl)-, (R)-",1510467.6774193551
mahonia_repens,"3-Hexen-1-ol, acetate, (E)-",221858.90322580648
mahonia_repens,"3-Hexyne-2,5-diol",149655.6208771294
mahonia_repens,3-Methyl-2-(2-methyl-2-butenyl)-furan,1835169.3881841248
mahonia_repens,"3-Methylpenta-1,3-diene-5-ol, (E)-",204047.59985501991
mahonia_repens,"3-Penten-2-one, 4-(2,6,6-trimethyl-2-cyclohexen-1-yl)-",148838.54005074303
mahonia_repens,"3-Undecen-5-yne, (E)-",890969.5802827111
mahonia_repens,"3,7,11,15-Tetramethyl-2-hexadecen-1-ol",486182.1573033707
mahonia_repens,"4-Decene, 7-methyl-, (E)-",13699.93548387097
mahonia_repens,4-Hexen-1-ol,134017.74193548388
mahonia_repens,"4-Methyl-1,3-pentadiene",39890.32258064517
mahonia_repens,"4,7,7-Trimethylbicyclo[4.1.0]hept-3-en-2-one",694597.0830010873
mahonia_repens,5-Isopropyl-2-methylbicyclo[3.1.0]hexan-2-ol #,1449624.9677419355
mahonia_repens,"5-Isopropyl-3,3-dimethyl-2-methylene-2,3-dihydrofuran",213089.70859006888
mahonia_repens,8-Octadecenal,359200.71910112357
mahonia_repens,"Acetic acid, cinnamyl ester",1680215.8608191374
mahonia_repens,"Acetic acid, hexyl ester",1028789.5759333092
mahonia_repens,"Acetic acid, pentyl ester",51478.838709677424
mahonia_repens,Acetoin,167988.75244653862
mahonia_repens,Anisole,190421.9717288873
mahonia_repens,"Benzene, 1,2-dimethoxy-",816690.5306270388
mahonia_repens,"Benzene, 1,2,3-trimethoxy-5-methyl-",474465.2903225807
mahonia_repens,"Bicyclo[3.1.0]hex-2-ene, 2-methyl-5-(1-methylethyl)-",138688.83870967742
mahonia_repens,"Bicyclo[3.1.0]hexane, 4-methylene-1-(1-methylethyl)-",1032145.3548387096
mahonia_repens,"Bicyclo[3.1.1]heptan-3-ol, 6,6-dimethyl-2-methylene-",3147103.9180862634
mahonia_repens,"Bicyclo[3.1.1]heptane, 6,6-dimethyl-2-methylene-, (1S)-",811997.5128669809
mahonia_repens,"Bicyclo[3.3.0]octan-3-one, 7-ethylidene-",746444.4943820224
mahonia_repens,"Butanedioic acid, 2,3-bis(acetyloxy)-, [R-(R*,R*)]-",410144.9032258065
mahonia_repens,"Butanenitrile, 3-methyl-",6074.903225806453
mahonia_repens,"Butanoic acid, 3-hexenyl ester, (Z)-",387915.4838709678
mahonia_repens,Carveol,1011642.5806451614
mahonia_repens,cis-3-Hexenyl-.alpha.-methylbutyrate,87434.70967741936
mahonia_repens,"Cyclohexene,3-(2-propenyl)-",1146360.3870967743
mahonia_repens,"Cyclopentanone, 2-ethyl-",59314.258064516136
mahonia_repens,"Cyclopropane, 1,1-dimethyl-2-(3-methyl-1,3-butadienyl)-",18243584.90322581
mahonia_repens,"Cyclopropane, 2-(1,1-dimethyl-2-propenyl)-1,1-dimethyl-",2839888.3928959765
mahonia_repens,D-Limonene,4709957.695541863
mahonia_repens,"Decane, 5-ethyl-5-methyl-",68203.93548387098
mahonia_repens,"Ethanone, 1-(methylenecyclopropyl)-",101824.44943820224
mahonia_repens,"Ethanone, 1-cyclopropyl-",196472.62921348313
mahonia_repens,Eucalyptol,889842.7741935485
mahonia_repens,"Furan, 2-methyl-",1933367.7912287065
mahonia_repens,Hexyl chloroformate,322247.80645161297
mahonia_repens,L-.alpha.-Terpineol,4719840.000000001
mahonia_repens,Linalool,32197.35483870968
mahonia_repens,Methyl vinyl ketone,541456.7277999276
mahonia_repens,Myroxide,4056651.831823125
mahonia_repens,n-Valeric acid cis-3-hexenyl ester,43843.54838709678
mahonia_repens,"p-Mentha-1,5-dien-8-ol",1155083.5802827112
mahonia_repens,"p-Mentha-1,5,8-triene",98634.7741935484
mahonia_repens,Pent-2-ynal,650954.5161290322
mahonia_repens,"Pentane, 2-nitro-",26663.325842696628
mahonia_repens,Phenylethyl Alcohol,564937.3548387097
mahonia_repens,Prenol,227735.61290322585
mahonia_repens,"R-(-)-1,2-propanediol",14239.16129032258
mahonia_repens,trans-.beta.-Ocimene,4494652.064516129
mahonia_repens,trans-2-[2'-(2''-Methyl-1''-propenyl)cyclopropyl]propan-2-ol,700970.846683581
mertensia_ciliata,.beta.-Myrcene,189679.8
mertensia_ciliata,.beta.-Ocimene,22414057.043010753
mertensia_ciliata,.gamma.-Terpinene,12318.580645161292
mertensia_ciliata,"(1R)-2,6,6-Trimethylbicyclo[3.1.1]hept-2-ene",1443022.1161290323
mertensia_ciliata,"(3E,5E)-2,6-Dimethylocta-3,5,7-trien-2-ol",152844.4
mertensia_ciliata,(E)-4-Oxohex-2-enal,6925.5483870967755
mertensia_ciliata,"[1,1'-Bicyclopentyl]-2-one",66699.67741935485
mertensia_ciliata,"1-Dodecanol, 3,7,11-trimethyl-",313193.90967741935
mertensia_ciliata,"1-Heptanol, 2,4-diethyl-",460730.28571428574
mertensia_ciliata,"1-Heptene, 2-methyl-",237250.15975422427
mertensia_ciliata,1-Nonene,31056.580645161295
mertensia_ciliata,1-Pentanol,10565.4
mertensia_ciliata,1-Penten-3-ol,68251.13548387097
mertensia_ciliata,"1-Pentene, 4-methyl-",69400.64516129033
mertensia_ciliata,"1,4-Cyclohexadiene, 3-ethenyl-1,2-dimethyl-",298484.03225806454
